title,genre,,,,,,
Suhaag Raat,"Drama, Romance            ",,,,,,
Tsunami,"Drama, Thriller            ",,,,,,
Hero,"Action, Drama, Romance            ",,,,,,
Oosaravelli,"Action, Crime, Drama            ",,,,,,
Rebel,"Action, Comedy, Drama            ",,,,,,
Ramayan,History            ,,,,,,
NTR 31,Action            ,,,,,,
All the Best: Fun Begins,"Action, Comedy, Drama            ",,,,,,
Mukti Bhawan,"Comedy, Drama            ",,,,,,
Waisa Bhi Hota Hai Part II,"Comedy, Crime, Drama            ",,,,,,
Kill Dil,"Action, Comedy, Drama            ",,,,,,
Dabangg,"Action, Comedy, Crime            ",,,,,,
Raavan,"Action, Thriller            ",,,,,,
Haya,"Drama, Romance            ",,,,,,
Ben 10: Destroy All Aliens,"Animation, Action, Family            ",,,,,,
Qayamat: City Under Threat,"Action, Drama, Romance            ",,,,,,
Chalo,"Action, Comedy, Family            ",,,,,,
Oh My Dog,"Drama, Family            ",,,,,,
Dharmakshetra,Drama            ,,,,,,
Chutzpah,Drama            ,,,,,,
Veda,"Action, Drama            ",,,,,,
Beyhadh 2,"Drama, Thriller            ",,,,,,
Force,"Action, Crime, Drama            ",,,,,,
Bro Daddy,"Comedy, Drama            ",,,,,,
21 Grams,"Mystery, Thriller            ",,,,,,
Aruguru Pativratalu,Family            ,,,,,,
Phir Milenge,Drama            ,,,,,,
Vinnukum Mannukum,Action            ,,,,,,
Bhoomi,"Action, Crime, Drama            ",,,,,,
Kanpuriye,Drama            ,,,,,,
The Final Call,"Drama, Thriller            ",,,,,,
King of Kotha,Action            ,,,,,,
118,"Action, Mystery, Thriller            ",,,,,,
Vaaranam Aayiram,"Action, Drama, Musical            ",,,,,,
Oopiri,"Comedy, Drama            ",,,,,,
Baghban,"Drama, Romance            ",,,,,,
Meghdoot,"Drama, Fantasy, Romance            ",,,,,,
Ma Chu Ka,"Crime, Mystery, Thriller            ",,,,,,
Yamraj Calling,Drama            ,,,,,,
Kee,"Action, Thriller            ",,,,,,
Iruttu Araiyil Murattu Kuthu,Horror            ,,,,,,
Hasmukh,"Comedy, Crime, Drama            ",,,,,,
Lalitham Sundharam,"Comedy, Drama, Family            ",,,,,,
Dr. Bezbarua 2,"Action, Thriller            ",,,,,,
Black,"Action, Thriller            ",,,,,,
Click,"Action, Thriller            ",,,,,,
Maattrraan,"Action, Sci-Fi, Thriller            ",,,,,,
Harsh Beniwal,Comedy            ,,,,,,
Naseeb,"Action, Musical, Romance            ",,,,,,
Anupamaa,Drama            ,,,,,,
Nanban,"Comedy, Drama            ",,,,,,
The software devLOVEper,"Comedy, Drama, Romance            ",,,,,,
Jawani Ki Kahani,Drama            ,,,,,,
Crack,Drama            ,,,,,,
Tonic,"Comedy, Drama            ",,,,,,
Thrissivaperoor Kliptham,Comedy            ,,,,,,
Boy,"Comedy, Drama            ",,,,,,
Aranmanai 2,"Comedy, Horror            ",,,,,,
64 Zoo Lane,"Animation, Family            ",,,,,,
Court,Drama            ,,,,,,
Paper,Drama            ,,,,,,
Vengayam,null,,,,,,
Sandeep Aur Pinky Faraar,"Comedy, Crime, Drama            ",,,,,,
Vamanan,Thriller            ,,,,,,
Bombay Talkies,Drama            ,,,,,,
Razia Sultan,"Action, Biography, Drama            ",,,,,,
Jijaji Chhat Par Hai,"Comedy, Romance            ",,,,,,
Mujrim,"Action, Crime            ",,,,,,
Velaiilla Pattadhari 2,"Action, Comedy            ",,,,,,
Harjeeta,"Drama, Sport            ",,,,,,
John Luther,"Crime, Mystery, Thriller            ",,,,,,
Pihu,"Drama, Thriller            ",,,,,,
Oru Thekkan Thallu Case,"Action, Comedy, Drama            ",,,,,,
Ishk Par Zor Nahi,Drama            ,,,,,,
Bawarchi,"Comedy, Musical, Drama            ",,,,,,
Na manush premer kothamala,"Drama, Sci-Fi            ",,,,,,
Deewangee,"Crime, Drama, Mystery            ",,,,,,
Pyaar Prema Kaadhal,"Drama, Musical, Romance            ",,,,,,
Iru Mugan,"Action, Sci-Fi, Thriller            ",,,,,,
Best Friends Forever?,Drama            ,,,,,,
Bhabhi Maa,Drama            ,,,,,,
Soorma,"Biography, Drama, Sport            ",,,,,,
Ishq Mein Marjawan 2,"Drama, Mystery, Romance            ",,,,,,
Goodachari 2,Action            ,,,,,,
Brick Lane,Drama            ,,,,,,
Hum Log,Family            ,,,,,,
Rang,"Drama, Romance            ",,,,,,
Prema Kadanta,Romance            ,,,,,,
Out of Love,Thriller            ,,,,,,
Aaryaman Brahmand Ka Yoddha,"Action, Adventure, Sci-Fi            ",,,,,,
Driving Licence,"Comedy, Drama            ",,,,,,
Praana,"Crime, Drama, Horror            ",,,,,,
Mr. Pregnant,Action            ,,,,,,
Amar Prem,"Drama, Musical, Romance            ",,,,,,
Kushi,"Comedy, Drama, Romance            ",,,,,,
Hatyapuri,"Adventure, Drama, Mystery            ",,,,,,
Yaadein...,"Musical, Drama, Romance            ",,,,,,
Kaithi 2,Action            ,,,,,,
Drive,"Action, Crime, Thriller            ",,,,,,
Hunterwali,"Action, Adventure            ",,,,,,
Tagaru,"Action, Crime            ",,,,,,
Kuttram Kuttrame,"Action, Drama            ",,,,,,
Boys,"Comedy, Drama, Music            ",,,,,,
Ghani,"Action, Drama, Sport            ",,,,,,
Vazhakku,"Crime, Drama, Thriller            ",,,,,,
Gumnaam,"Drama, Mystery, Thriller            ",,,,,,
Apne,"Drama, Sport            ",,,,,,
Ajagajantharam,"Action, Comedy            ",,,,,,
Dulhe Raja,Comedy            ,,,,,,
Oh my darling,Romance            ,,,,,,
Entertainment,"Action, Comedy, Drama            ",,,,,,
Chacha Vidhayak Hain Humare,Comedy            ,,,,,,
Uppena,"Action, Drama, Romance            ",,,,,,
Singardaan,Romance            ,,,,,,
Aankh Micholi,"Comedy, Family            ",,,,,,
Ek Chhotisi Love Story,Drama            ,,,,,,
Mathu Vadalara,"Comedy, Crime, Thriller            ",,,,,,
Jeet,"Action, Romance            ",,,,,,
Irai,"Action, Crime, Drama            ",,,,,,
Jewel Thief,"Crime, Drama, Musical            ",,,,,,
Le Chakka,Comedy            ,,,,,,
Agni Pankh,"Action, Drama, Romance            ",,,,,,
Kuruvi,"Action, Comedy, Drama            ",,,,,,
Vishwaroopam,"Action, Thriller            ",,,,,,
Ragini MMS Returns,Horror            ,,,,,,
Parmanu: The Story of Pokhran,"Action, Drama, History            ",,,,,,
Baap,Action            ,,,,,,
Netrikann,"Crime, Drama, Mystery            ",,,,,,
House Arrest,Comedy            ,,,,,,
Saddu Vicharane Nadeyuttide,"Crime, Thriller            ",,,,,,
Taranath Tantrik,Horror            ,,,,,,
That Girl in Yellow Boots,"Crime, Drama, Mystery            ",,,,,,
D-Day,"Action, Thriller            ",,,,,,
Sangam,Drama            ,,,,,,
Bengal Tiger,"Action, Comedy            ",,,,,,
Nenjam Marappathillai,"Horror, Thriller            ",,,,,,
Parivaar,"Drama, Family            ",,,,,,
Raja,"Action, Comedy, Drama            ",,,,,,
Hostel,"Comedy, Drama, Horror            ",,,,,,
Dobaara: See Your Evil,"Horror, Mystery            ",,,,,,
Nenu Sailaja,"Action, Comedy, Romance            ",,,,,,
Zubeidaa,"Biography, Drama, History            ",,,,,,
Tezaab,"Action, Drama, Romance            ",,,,,,
Gandhada Gudi,"Action, Drama, Thriller            ",,,,,,
Garam Masala,"Comedy, Romance            ",,,,,,
Shareek 2,Drama            ,,,,,,
Dhruva,"Action, Crime, Thriller            ",,,,,,
Commitment [in],Drama            ,,,,,,
Head Bush,"Action, Biography, Crime            ",,,,,,
Delhi-6,Drama            ,,,,,,
Aayirathil Oruvan 2,"Action, Adventure, Thriller            ",,,,,,
Bloody Brothers,"Comedy, Crime, Thriller            ",,,,,,
Chakki,Drama            ,,,,,,
Fraud Saiyyan,"Comedy, Drama            ",,,,,,
Kireedam,"Action, Drama            ",,,,,,
Khaleja,"Action, Comedy, Fantasy            ",,,,,,
Veekam,Thriller            ,,,,,,
Love,"Drama, Musical, Romance            ",,,,,,
Malayankunju,"Drama, Thriller            ",,,,,,
LOC: Kargil,"Drama, History, War            ",,,,,,
Prahaar: The Final Attack,"Drama, Thriller, Action            ",,,,,,
Bluffmaster!,"Comedy, Crime, Drama            ",,,,,,
Goutham Nanda,"Action, Drama, Thriller            ",,,,,,
God Father,"Action, Drama, Thriller            ",,,,,,
Naayak,"Action, Drama            ",,,,,,
Bhopal: A Prayer for Rain,Drama            ,,,,,,
Selfie,"Crime, Thriller            ",,,,,,
Blackia,Drama            ,,,,,,
Tanhaiyan,Romance            ,,,,,,
Kacchey Limbu,"Drama, Family            ",,,,,,
Mr. X,"Action, Crime, Drama            ",,,,,,
OK Kanmani,Romance            ,,,,,,
Bell Bottom,"Comedy, Drama, Thriller            ",,,,,,
SR Kalyanamandapam,"Action, Romance            ",,,,,,
Parava,"Action, Comedy, Drama            ",,,,,,
Phillauri,"Comedy, Drama, Fantasy            ",,,,,,
Page 3,Drama            ,,,,,,
Mar Dare Maya Ma,Drama            ,,,,,,
Ek Veer Stree Ki Kahaani... Jhansi Ki Rani,"Action, Adventure, Biography            ",,,,,,
Vijay,"Action, Drama, Romance            ",,,,,,
Coolie No. 1,"Action, Comedy, Romance            ",,,,,,
Aankhen 2,Thriller            ,,,,,,
Star,"Fantasy, Thriller            ",,,,,,
Bhalobasar Golpo,"Drama, Romance            ",,,,,,
Dhadakebaaz,Comedy            ,,,,,,
Unfair & Lovely,Romance            ,,,,,,
Helicopter Eela,Drama            ,,,,,,
Aurangzeb,"Action, Drama, Thriller            ",,,,,,
Louis,Thriller            ,,,,,,
Fugly,"Drama, Thriller            ",,,,,,
Tumko Na Bhool Paayenge,"Action, Romance, Thriller            ",,,,,,
Chandrakanta,Fantasy            ,,,,,,
Jatt Brothers,"Comedy, Drama            ",,,,,,
Jagame Thandhiram,"Action, Crime, Drama            ",,,,,,
Border,"Action, Drama, History            ",,,,,,
"Sarkari. Hi. Pra. Shale Kasaragodu, Koduge: Ramanna Rai",Drama            ,,,,,,
Raaz: The Mystery Continues,"Horror, Mystery, Romance            ",,,,,,
Engal Swamy Ayyappan,Drama            ,,,,,,
Ram Gopal Varma Ki Aag,"Action, Adventure, Comedy            ",,,,,,
C.I.D.,"Action, Crime, Musical            ",,,,,,
Ballavpur Ki Roopkatha,Comedy            ,,,,,,
Meow,"Comedy, Drama            ",,,,,,
Aa Ab Laut Chalen,"Musical, Romance, Drama            ",,,,,,
Bahut Hua Sammaan,"Comedy, Crime, Drama            ",,,,,,
Oye Lucky! Lucky Oye!,"Action, Comedy, Crime            ",,,,,,
Remo,"Comedy, Romance            ",,,,,,
Mayakkam Enna,"Drama, Romance            ",,,,,,
Khoon Bhari Maang,"Drama, Thriller, Action            ",,,,,,
Not Today,Drama            ,,,,,,
Ami Thumi,Comedy            ,,,,,,
Mafia,"Action, Crime, Drama            ",,,,,,
Madhagaja,"Action, Crime, Thriller            ",,,,,,
Mahanati,"Biography, Drama            ",,,,,,
Ladies vs. Ricky Bahl,"Comedy, Crime, Drama            ",,,,,,
Billu,"Comedy, Drama            ",,,,,,
#Home,Drama            ,,,,,,
Fire in the Mountains,Drama            ,,,,,,
Rain Rain Come Again,"Action, Crime, Thriller            ",,,,,,
Mere Husband Kee Dulhaniya,Drama            ,,,,,,
Ennu Ninte Moideen,"Biography, Drama, Romance            ",,,,,,
36 Farmhouse,"Comedy, Drama, Mystery            ",,,,,,
Lupt,"Horror, Thriller            ",,,,,,
Tagore,"Action, Drama            ",,,,,,
Pattampoochi,Thriller            ,,,,,,
That Is Mahalakshmi,Comedy            ,,,,,,
Durgamati: The Myth,"Horror, Thriller            ",,,,,,
Mahabharat,"Animation, Action, Adventure            ",,,,,,
Aakrosh,"Action, Crime, Drama            ",,,,,,
Premam Poojyam,Romance            ,,,,,,
Yevade Subramanyam,"Adventure, Comedy, Drama            ",,,,,,
Khiladi 786,"Action, Comedy, Romance            ",,,,,,
Nattamai,"Action, Drama            ",,,,,,
Love Today,"Drama, Romance            ",,,,,,
Bose: Dead/Alive,"Biography, History, Mystery            ",,,,,,
Timepass 3,"Romance, Drama            ",,,,,,
Thirumalai,"Action, Romance            ",,,,,,
Sarkar 3,"Action, Crime, Drama            ",,,,,,
F.A.L.T.U,"Comedy, Drama            ",,,,,,
Aankhen,"Action, Comedy, Crime            ",,,,,,
Icon,Action            ,,,,,,
Pandu,Comedy            ,,,,,,
Muthu,"Action, Comedy, Drama            ",,,,,,
Andhaghaaram,"Horror, Mystery, Thriller            ",,,,,,
Heartbeats,"Comedy, Drama, Music            ",,,,,,
Hisss,"Comedy, Drama, Horror            ",,,,,,
Arundhati,"Horror, Mystery, Thriller            ",,,,,,
Flight,"Action, Thriller            ",,,,,,
Anamika,Thriller            ,,,,,,
Aadama Jaichomada,Comedy            ,,,,,,
Judwaa,"Action, Comedy, Drama            ",,,,,,
Masand,Action            ,,,,,,
Cinderella,"Drama, Horror            ",,,,,,
Mann,"Drama, Romance            ",,,,,,
3 Roses,"Comedy, Romance            ",,,,,,
Gangs of Puri,Crime            ,,,,,,
Housefull 5,Comedy            ,,,,,,
Hungama,"Comedy, Drama, Romance            ",,,,,,
Thittam Irandu,"Crime, Drama, Mystery            ",,,,,,
Nirahua Hindustani,"Action, Romance            ",,,,,,
Bamini and Boys,Romance            ,,,,,,
Kaali Khuhi,"Drama, Horror, Mystery            ",,,,,,
Physics Wallah,"Biography, Drama            ",,,,,,
The Burning Train,"Action, Thriller            ",,,,,,
RK/RKAY,Drama            ,,,,,,
Dial 100,"Action, Thriller            ",,,,,,
Buffoon,Drama            ,,,,,,
Sathuranga Vettai,"Crime, Thriller            ",,,,,,
Rascals,"Action, Comedy, Crime            ",,,,,,
Shikara,"Drama, History, Romance            ",,,,,,
Barrister Babu,"Drama, History, Romance            ",,,,,,
Hero No. 1,"Comedy, Drama, Musical            ",,,,,,
Trimurti,"Action, Drama            ",,,,,,
Bandon Mein Tha Dum!,"Documentary, Sport            ",,,,,,
Pariyerum Perumal,Drama            ,,,,,,
Kuthukku Pathu,Comedy            ,,,,,,
Midnight's Children,Drama            ,,,,,,
The Booth,"Short, Drama            ",,,,,,
The Raikar Case,Thriller            ,,,,,,
Agantuk,Drama            ,,,,,,
Le Musk,Drama            ,,,,,,
Bhaagamathie,"Action, Horror, Thriller            ",,,,,,
Kabuliwala,Drama            ,,,,,,
Swarajyarakshak Sambhaji,"Action, Biography, History            ",,,,,,
Android Kunjappan Version 5.25,"Comedy, Drama, Sci-Fi            ",,,,,,
Anniversary Surprise,Drama            ,,,,,,
Pitta Kathalu,"Drama, Romance            ",,,,,,
Kriya,"Drama, Fantasy, Horror            ",,,,,,
Madhubala - Ek Ishq Ek Junoon,Drama            ,,,,,,
Haseena Maan Jaayegi,"Action, Comedy, Romance            ",,,,,,
Crime Stop,Crime            ,,,,,,
Khatta Meetha,"Comedy, Crime, Drama            ",,,,,,
Dear Father,"Comedy, Crime, Drama            ",,,,,,
Itlu Maredumilli Prajaneekam,Drama            ,,,,,,
Case Toh Banta Hai,Comedy            ,,,,,,
Jalebi,"Drama, Romance            ",,,,,,
Mithya,"Drama, Thriller            ",,,,,,
Naandhi,"Crime, Drama, Thriller            ",,,,,,
The Hungry,Drama            ,,,,,,
Sardaar Gabbar Singh,"Action, Comedy, Crime            ",,,,,,
Badhai Ho Beti Huee Hai,Family            ,,,,,,
Footpath,"Action, Crime, Drama            ",,,,,,
Driving Licence,"Action, Comedy, Drama            ",,,,,,
Romancham,Comedy            ,,,,,,
Maha,"Crime, Mystery, Thriller            ",,,,,,
Vikramarka Vijayam,"Adventure, Fantasy            ",,,,,,
Noorie,"Drama, Family, Romance            ",,,,,,
Secrets of the Kohinoor,Documentary            ,,,,,,
Adieu Godard,Drama            ,,,,,,
Ti Saddhya Kay Karte,Romance            ,,,,,,
Makdee,"Comedy, Family, Fantasy            ",,,,,,
Patiala House,"Drama, Sport            ",,,,,,
Untouchables,Drama            ,,,,,,
First Nights,"Comedy, Drama, Romance            ",,,,,,
Aao Pyaar Karen,Romance            ,,,,,,
Sone Pe Suhaaga,"Action, Comedy, Drama            ",,,,,,
Haiwaan: The Monster,Fantasy            ,,,,,,
Criminal,Thriller            ,,,,,,
Gangster Gangaraju,"Action, Comedy            ",,,,,,
Mahakaali - Anth Hi Aarambh Hai,"Drama, Family, Fantasy            ",,,,,,
Wasting Away,"Comedy, Horror            ",,,,,,
Bandra,"Drama, Thriller            ",,,,,,
Raavanan,"Action, Adventure, Drama            ",,,,,,
Home Shanti,Comedy            ,,,,,,
Farzand,"Action, Drama, History            ",,,,,,
Baadshah,"Action, Comedy            ",,,,,,
Bardo,Drama            ,,,,,,
Jatt James Bond,Comedy            ,,,,,,
Commando,"Action, Adventure, Thriller            ",,,,,,
Majili,"Drama, Romance            ",,,,,,
Mera Naam Joker,"Comedy, Drama            ",,,,,,
Tara vs Bilal,Romance            ,,,,,,
Kandy Twist,Drama            ,,,,,,
Six,"Crime, Mystery, Thriller            ",,,,,,
Chirodini Tumi Je Amar,Romance            ,,,,,,
Talli Kodukulu,null,,,,,,
Tathaastu,Comedy            ,,,,,,
Main Aur Charles,"Action, Biography, Crime            ",,,,,,
Jatt & Juliet,"Comedy, Romance            ",,,,,,
Carry on Jatta 2,Comedy            ,,,,,,
Hanuman,Animation            ,,,,,,
Rajneeti - Part 1,Thriller            ,,,,,,
Theal,Action            ,,,,,,
AK 47,"Action, Thriller            ",,,,,,
Mukha Chithram,"Comedy, Thriller            ",,,,,,
Musafir,"Action, Crime, Drama            ",,,,,,
Saina,"Biography, Drama, Sport            ",,,,,,
The Ghazi Attack,"Action, Thriller, War            ",,,,,,
R... Rajkumar,"Action, Comedy, Crime            ",,,,,,
Pada,"Crime, Drama, Thriller            ",,,,,,
Baaghi 2,"Action, Crime, Drama            ",,,,,,
Ballabhpurer Roopkotha,"Comedy, Horror            ",,,,,,
404: Error Not Found,"Drama, Mystery, Thriller            ",,,,,,
File No 323,Action            ,,,,,,
Pran Jaye Par Vachan Na Jaye,"Action, Drama, Musical            ",,,,,,
Har Yug Mein Aayega Ek - Arjun,Action            ,,,,,,
Karz,"Action, Musical, Romance            ",,,,,,
Aagadu,"Action, Comedy            ",,,,,,
Upendra,"Drama, Thriller            ",,,,,,
Lahoriye,Drama            ,,,,,,
Beautiful Billo,Comedy            ,,,,,,
Deyyam,Horror            ,,,,,,
Spotlight,Drama            ,,,,,,
Chain Kulii Ki Main Kulii,"Comedy, Drama, Family            ",,,,,,
Dongri to Dubai,Action            ,,,,,,
Gaddaar,"Action, Drama, Romance            ",,,,,,
Risky Ishq,"Crime, Thriller            ",,,,,,
Ek Duuje Ke Liye,"Drama, Musical, Romance            ",,,,,,
Virasat,"Drama, Family, Musical            ",,,,,,
Jatt Jeona Mour,"Action, Crime, Drama            ",,,,,,
A1 Express,Drama            ,,,,,,
Alluri,"Action, Crime, Drama            ",,,,,,
Mastizaade,Comedy            ,,,,,,
Dharmaveer,"Biography, Crime, Drama            ",,,,,,
Suno Sasurji,Romance            ,,,,,,
Perfumed Garden: Tales of the Kama Sutra,"Drama, Romance            ",,,,,,
